TimeStep,"DTdt","T","Tn","Points:0","Points:1","Points:2"
12,0.008097,25.002,25.001,-9.66,0,0
12,0.0084925,25.002,25.001,-9.63,0,0
12,0.0089031,25.003,25.001,-9.6,0,0
12,0.0093291,25.003,25.001,-9.57,0,0
12,0.0097707,25.003,25.001,-9.54,0,0
12,0.010228,25.003,25.001,-9.51,0,0
12,0.010702,25.003,25.001,-9.48,0,0
12,0.011192,25.003,25.001,-9.45,0,0
12,0.011699,25.004,25.001,-9.42,0,0
12,0.012222,25.004,25.001,-9.39,0,0
12,0.012763,25.004,25.002,-9.36,0,0
12,0.01332,25.004,25.002,-9.33,0,0
12,0.013895,25.005,25.002,-9.3,0,0
12,0.014487,25.005,25.002,-9.27,0,0
12,0.015097,25.005,25.002,-9.24,0,0
12,0.015724,25.005,25.002,-9.21,0,0
12,0.016368,25.006,25.002,-9.18,0,0
12,0.01703,25.006,25.003,-9.15,0,0
12,0.017709,25.006,25.003,-9.12,0,0
12,0.018406,25.007,25.003,-9.09,0,0
12,0.019119,25.007,25.003,-9.06,0,0
12,0.01985,25.007,25.003,-9.03,0,0
12,0.020598,25.008,25.004,-9,0,0
12,0.021362,25.008,25.004,-8.97,0,0
12,0.022143,25.009,25.004,-8.94,0,0
12,0.02294,25.009,25.004,-8.91,0,0
12,0.023753,25.01,25.005,-8.88,0,0
12,0.024582,25.01,25.005,-8.85,0,0
12,0.025426,25.011,25.005,-8.82,0,0
12,0.026284,25.011,25.006,-8.79,0,0
12,0.027157,25.012,25.006,-8.76,0,0
12,0.028043,25.012,25.007,-8.73,0,0
12,0.028943,25.013,25.007,-8.7,0,0
12,0.029855,25.014,25.008,-8.67,0,0
12,0.030779,25.014,25.008,-8.64,0,0
12,0.031715,25.015,25.009,-8.61,0,0
12,0.032662,25.016,25.009,-8.58,0,0
12,0.033618,25.016,25.01,-8.55,0,0
12,0.034584,25.017,25.01,-8.52,0,0
12,0.035559,25.018,25.011,-8.49,0,0
12,0.036541,25.019,25.011,-8.46,0,0
12,0.037529,25.02,25.012,-8.43,0,0
12,0.038524,25.021,25.013,-8.4,0,0
12,0.039524,25.022,25.014,-8.37,0,0
12,0.040528,25.023,25.014,-8.34,0,0
12,0.041535,25.024,25.015,-8.31,0,0
12,0.042544,25.025,25.016,-8.28,0,0
12,0.043554,25.026,25.017,-8.25,0,0
12,0.044564,25.027,25.018,-8.22,0,0
12,0.045573,25.028,25.019,-8.19,0,0
12,0.04658,25.029,25.02,-8.16,0,0
12,0.047583,25.03,25.021,-8.13,0,0
12,0.048582,25.032,25.022,-8.1,0,0
12,0.049576,25.033,25.023,-8.07,0,0
12,0.050563,25.034,25.024,-8.04,0,0
12,0.051542,25.036,25.026,-8.01,0,0
12,0.052512,25.037,25.027,-7.98,0,0
12,0.053471,25.039,25.028,-7.95,0,0
12,0.05442,25.041,25.03,-7.92,0,0
12,0.055355,25.042,25.031,-7.89,0,0
12,0.056276,25.044,25.033,-7.86,0,0
12,0.057183,25.046,25.034,-7.83,0,0
12,0.058073,25.047,25.036,-7.8,0,0
12,0.058946,25.049,25.037,-7.77,0,0
12,0.059799,25.051,25.039,-7.74,0,0
12,0.060633,25.053,25.041,-7.71,0,0
12,0.061446,25.055,25.043,-7.68,0,0
12,0.062237,25.057,25.045,-7.65,0,0
12,0.063005,25.059,25.046,-7.62,0,0
12,0.063748,25.061,25.048,-7.59,0,0
12,0.064465,25.063,25.051,-7.56,0,0
12,0.065156,25.066,25.053,-7.53,0,0
12,0.065819,25.068,25.055,-7.5,0,0
12,0.066453,25.07,25.057,-7.47,0,0
12,0.067058,25.073,25.059,-7.44,0,0
12,0.067632,25.075,25.062,-7.41,0,0
12,0.068174,25.078,25.064,-7.38,0,0
12,0.068684,25.081,25.067,-7.35,0,0
12,0.06916,25.083,25.069,-7.32,0,0
12,0.069602,25.086,25.072,-7.29,0,0
12,0.070008,25.089,25.075,-7.26,0,0
12,0.070379,25.092,25.078,-7.23,0,0
12,0.070713,25.095,25.081,-7.2,0,0
12,0.07101,25.098,25.084,-7.17,0,0
12,0.071268,25.101,25.087,-7.14,0,0
12,0.071488,25.104,25.09,-7.11,0,0
12,0.071669,25.107,25.093,-7.08,0,0
12,0.071809,25.11,25.096,-7.05,0,0
12,0.071909,25.114,25.099,-7.02,0,0
12,0.071968,25.117,25.103,-6.99,0,0
12,0.071986,25.121,25.106,-6.96,0,0
12,0.071962,25.124,25.11,-6.93,0,0
12,0.071896,25.128,25.113,-6.9,0,0
12,0.071788,25.131,25.117,-6.87,0,0
12,0.071637,25.135,25.121,-6.84,0,0
12,0.071443,25.139,25.125,-6.81,0,0
12,0.071205,25.143,25.128,-6.78,0,0
12,0.070925,25.147,25.132,-6.75,0,0
12,0.070601,25.151,25.137,-6.72,0,0
12,0.070234,25.155,25.141,-6.69,0,0
12,0.069824,25.159,25.145,-6.66,0,0
12,0.06937,25.163,25.149,-6.63,0,0
12,0.068873,25.167,25.153,-6.6,0,0
12,0.068334,25.171,25.158,-6.57,0,0
12,0.067751,25.176,25.162,-6.54,0,0
12,0.067126,25.18,25.167,-6.51,0,0
12,0.066459,25.185,25.171,-6.48,0,0
12,0.065749,25.189,25.176,-6.45,0,0
12,0.064998,25.194,25.181,-6.42,0,0
12,0.064206,25.198,25.186,-6.39,0,0
12,0.063374,25.203,25.191,-6.36,0,0
